person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
36,female,Associate,2142700%,1100%,MORTGAGE,300000%,MEDICAL,542%,14%,11,634,No,100%
40,female,Associate,15112100%,1500%,RENT,2425000%,DEBTCONSOLIDATION,1101%,16%,17,653,Yes,0%
50,female,High School,14268000%,2500%,RENT,2425000%,EDUCATION,1392%,17%,12,630,No,100%
36,male,Associate,16288500%,900%,RENT,2425000%,DEBTCONSOLIDATION,1287%,15%,15,575,No,0%
40,male,Associate,5515000%,1800%,RENT,2400000%,EDUCATION,1065%,44%,11,621,No,100%
38,female,Associate,2142300%,1400%,MORTGAGE,437500%,EDUCATION,751%,20%,17,527,No,100%
38,male,Associate,2195900%,1500%,OWN,100000%,HOMEIMPROVEMENT,1629%,5%,11,628,No,0%
39,male,Associate,6709600%,1300%,RENT,2400000%,DEBTCONSOLIDATION,1253%,36%,15,592,No,100%
38,female,Bachelor,7289600%,1600%,RENT,2400000%,PERSONAL,1385%,33%,16,658,No,100%
36,female,Associate,2240500%,1500%,OWN,587500%,HOMEIMPROVEMENT,790%,26%,12,689,No,100%
39,male,High School,2248900%,1600%,OWN,397500%,DEBTCONSOLIDATION,1197%,18%,15,597,No,100%
38,male,Master,2204200%,1700%,OWN,280000%,MEDICAL,1101%,13%,16,677,No,100%
39,male,Master,2270400%,1700%,OWN,437500%,MEDICAL,542%,19%,17,640,No,100%
36,male,Associate,8814500%,1400%,RENT,2400000%,HOMEIMPROVEMENT,1409%,27%,12,676,No,100%
39,male,High School,8161700%,1700%,RENT,2400000%,VENTURE,1531%,29%,11,709,No,100%
36,male,Master,9531100%,1200%,RENT,2400000%,MEDICAL,1112%,25%,12,698,No,0%
38,male,High School,9847200%,1700%,RENT,2400000%,HOMEIMPROVEMENT,849%,24%,13,564,Yes,0%
43,female,Associate,11811000%,2400%,RENT,2400000%,VENTURE,1099%,20%,11,720,No,0%
36,male,Associate,12167700%,1300%,RENT,2400000%,HOMEIMPROVEMENT,1199%,20%,11,638,Yes,0%
47,female,Bachelor,2287300%,2600%,MORTGAGE,300000%,PERSONAL,542%,13%,12,678,No,100%
48,female,Associate,15697200%,2400%,RENT,2400000%,EDUCATION,991%,15%,15,650,No,0%
41,male,Doctorate,7289400%,1700%,RENT,2380000%,HOMEIMPROVEMENT,691%,33%,15,755,No,100%
37,male,High School,4729300%,1200%,RENT,2350000%,EDUCATION,1101%,50%,16,509,No,100%
39,male,High School,7766600%,1500%,RENT,2350000%,EDUCATION,1426%,30%,13,669,No,100%
37,female,Associate,2266700%,1400%,OWN,150000%,PERSONAL,1347%,7%,13,601,Yes,0%
40,female,Associate,10070900%,1700%,RENT,2300000%,HOMEIMPROVEMENT,1236%,23%,11,664,No,100%
42,male,High School,8144300%,1800%,RENT,2240000%,MEDICAL,1411%,28%,11,712,No,100%
38,female,Bachelor,10045900%,1600%,RENT,2225000%,HOMEIMPROVEMENT,2000%,22%,12,629,No,100%
47,male,Master,4696700%,2700%,RENT,2200000%,MEDICAL,1878%,47%,17,661,No,100%
38,male,High School,6824100%,1500%,RENT,2200000%,HOMEIMPROVEMENT,1075%,32%,15,625,No,100%
43,female,Master,8739200%,1700%,RENT,2200000%,EDUCATION,1062%,25%,11,699,No,100%
42,male,Doctorate,9955700%,1800%,RENT,2200000%,DEBTCONSOLIDATION,1099%,22%,12,608,Yes,0%
46,male,Associate,10982700%,2500%,RENT,2200000%,HOMEIMPROVEMENT,1879%,20%,16,642,No,100%
39,female,Associate,14380800%,1500%,RENT,2200000%,DEBTCONSOLIDATION,1149%,15%,12,693,No,0%
40,male,High School,20106300%,1700%,RENT,2200000%,VENTURE,1099%,11%,13,591,No,0%
48,male,Master,2386800%,2800%,OWN,700000%,EDUCATION,1101%,29%,12,747,No,100%
37,female,Bachelor,4903500%,1700%,RENT,2125000%,VENTURE,1299%,43%,16,654,No,100%
36,male,Associate,5152600%,1200%,RENT,2100000%,EDUCATION,749%,41%,11,681,No,100%
39,female,High School,7067500%,1700%,RENT,2100000%,EDUCATION,1083%,30%,16,654,No,100%
36,female,Master,7186300%,1400%,RENT,2100000%,MEDICAL,1411%,29%,16,576,No,100%
36,female,High School,9679100%,1400%,RENT,2100000%,VENTURE,1136%,22%,12,692,No,0%
37,female,High School,11147200%,1400%,RENT,2100000%,VENTURE,1163%,19%,15,672,No,0%
39,female,Associate,13302700%,1800%,RENT,2100000%,MEDICAL,1111%,16%,16,695,No,0%
39,male,Associate,2458800%,2100%,MORTGAGE,600000%,MEDICAL,1114%,24%,13,565,No,100%
38,male,Master,24089400%,1500%,RENT,2100000%,HOMEIMPROVEMENT,1037%,9%,11,566,No,0%
39,female,Associate,5848800%,1600%,RENT,2050000%,MEDICAL,1459%,35%,16,654,No,100%
36,male,Associate,8507600%,1600%,RENT,2040000%,VENTURE,1037%,24%,14,685,No,0%
37,male,Bachelor,8497500%,1500%,RENT,2040000%,MEDICAL,1306%,24%,11,705,Yes,0%
36,female,Bachelor,4650600%,1100%,RENT,2000000%,VENTURE,1241%,43%,16,669,No,100%
37,male,Associate,2518200%,1600%,OWN,300000%,VENTURE,1269%,12%,17,674,Yes,0%
48,female,High School,4880500%,2400%,RENT,2000000%,VENTURE,749%,41%,12,687,No,100%
45,male,Doctorate,4516500%,2500%,RENT,2000000%,HOMEIMPROVEMENT,1171%,44%,15,579,No,100%
36,male,Bachelor,5462700%,1600%,RENT,2000000%,MEDICAL,1136%,37%,14,648,No,100%
36,male,Master,5860500%,1400%,RENT,2000000%,MEDICAL,1361%,34%,14,503,No,100%
37,male,High School,5101200%,1500%,RENT,2000000%,PERSONAL,1425%,39%,17,632,No,100%
50,female,Bachelor,5367300%,2600%,RENT,2000000%,MEDICAL,2000%,37%,11,593,No,100%
38,female,Master,6109400%,1400%,RENT,2000000%,MEDICAL,1385%,33%,14,683,No,100%
40,male,Associate,6049500%,1700%,RENT,2000000%,DEBTCONSOLIDATION,1101%,33%,17,649,No,100%
37,female,Associate,5516800%,1400%,RENT,2000000%,HOMEIMPROVEMENT,1253%,36%,14,629,No,100%
43,female,Associate,2523800%,1900%,OWN,500000%,EDUCATION,714%,20%,15,704,No,0%
40,male,Bachelor,5604000%,2000%,RENT,2000000%,DEBTCONSOLIDATION,1461%,36%,11,704,No,100%
36,male,Associate,2513000%,1300%,MORTGAGE,390000%,MEDICAL,599%,16%,12,601,No,0%
39,male,Bachelor,7591000%,1300%,RENT,2000000%,PERSONAL,1268%,26%,13,697,No,100%
38,male,Associate,7826300%,1400%,RENT,2000000%,DEBTCONSOLIDATION,1111%,26%,13,693,No,100%
39,female,High School,7888400%,1800%,RENT,2000000%,VENTURE,1074%,25%,17,627,No,100%
37,male,High School,7899500%,1200%,RENT,2000000%,PERSONAL,1025%,25%,16,627,No,100%
37,male,High School,7913400%,1400%,RENT,2000000%,HOMEIMPROVEMENT,1671%,25%,17,635,No,100%
36,female,High School,7929900%,1500%,RENT,2000000%,EDUCATION,1533%,25%,15,653,No,100%
38,male,Bachelor,8108600%,1400%,RENT,2000000%,EDUCATION,1459%,25%,14,707,Yes,0%
38,female,High School,2635200%,1500%,MORTGAGE,300000%,HOMEIMPROVEMENT,1343%,11%,17,702,Yes,0%
39,female,Associate,8737100%,1700%,RENT,2000000%,MEDICAL,1269%,23%,14,553,Yes,0%
40,female,Bachelor,2629600%,1500%,MORTGAGE,150000%,HOMEIMPROVEMENT,1112%,6%,14,591,No,0%
41,male,Associate,9093600%,2000%,RENT,2000000%,PERSONAL,1114%,22%,11,689,No,0%
39,male,Bachelor,2689000%,1700%,OWN,600000%,MEDICAL,603%,22%,12,640,Yes,0%
36,male,Doctorate,9285000%,1800%,RENT,2000000%,MEDICAL,1322%,22%,12,556,Yes,0%
50,female,Doctorate,9290300%,2900%,RENT,2000000%,PERSONAL,1199%,22%,17,730,Yes,0%
38,female,High School,2696100%,1800%,OWN,475000%,EDUCATION,1523%,18%,16,589,Yes,0%
36,female,Associate,2679200%,1400%,OWN,210000%,VENTURE,849%,8%,12,684,No,0%
41,male,Bachelor,2698500%,2000%,OWN,350000%,HOMEIMPROVEMENT,1361%,13%,12,716,No,0%
36,male,Associate,2743400%,1500%,MORTGAGE,800000%,EDUCATION,699%,29%,17,590,Yes,0%
36,female,Associate,10168700%,900%,RENT,2000000%,EDUCATION,964%,20%,16,653,No,100%
40,female,Master,8866000%,1400%,RENT,2000000%,MEDICAL,1454%,23%,11,700,No,100%
36,male,High School,12442800%,1500%,RENT,2000000%,DEBTCONSOLIDATION,1379%,16%,17,545,Yes,0%
37,female,Bachelor,11166200%,1200%,RENT,2000000%,DEBTCONSOLIDATION,1446%,18%,15,633,No,100%
38,male,Associate,13285000%,1700%,RENT,2000000%,HOMEIMPROVEMENT,691%,15%,13,600,Yes,0%
40,female,High School,13278700%,1700%,RENT,2000000%,EDUCATION,1038%,15%,16,684,Yes,0%
41,female,Associate,13350000%,2000%,RENT,2000000%,HOMEIMPROVEMENT,691%,15%,16,572,Yes,0%
37,female,High School,13075500%,1400%,RENT,2000000%,HOMEIMPROVEMENT,1632%,15%,15,655,No,100%
37,female,High School,14486700%,1200%,RENT,2000000%,VENTURE,1347%,14%,11,593,No,0%
36,female,Associate,15690500%,1600%,RENT,2000000%,EDUCATION,1101%,13%,14,679,No,0%
39,female,Associate,2843100%,1600%,OWN,640000%,MEDICAL,890%,23%,14,699,No,0%
41,male,High School,18107800%,2000%,RENT,2000000%,PERSONAL,1947%,11%,15,620,No,0%
39,female,Associate,18080500%,1900%,RENT,2000000%,HOMEIMPROVEMENT,1008%,11%,17,635,No,0%
45,male,High School,2843200%,2500%,OWN,700000%,PERSONAL,729%,25%,15,714,No,0%
40,female,Bachelor,20855400%,1500%,RENT,2000000%,DEBTCONSOLIDATION,1101%,10%,13,706,Yes,0%
42,male,High School,106792100%,2000%,RENT,2000000%,EDUCATION,1101%,2%,17,529,Yes,0%
40,male,Master,2891100%,1800%,OWN,775000%,MEDICAL,788%,27%,16,660,No,0%
36,female,Associate,2865300%,1300%,OWN,1200000%,VENTURE,1148%,42%,11,581,Yes,0%
40,male,Associate,1821200%,1400%,RENT,100000%,MEDICAL,925%,5%,11,634,Yes,0%
41,female,Associate,2916500%,1800%,OWN,1000000%,HOMEIMPROVEMENT,1038%,34%,16,628,Yes,0%
47,female,Doctorate,2282300%,2300%,RENT,100000%,HOMEIMPROVEMENT,1484%,4%,16,654,No,100%
38,male,Associate,5916800%,1700%,RENT,1900000%,MEDICAL,1496%,32%,16,661,No,100%
38,female,Bachelor,2959200%,1300%,MORTGAGE,775000%,HOMEIMPROVEMENT,1253%,26%,14,695,No,100%
36,male,Associate,2987500%,1300%,MORTGAGE,620000%,VENTURE,1065%,21%,16,613,No,0%
37,male,Associate,12463000%,1600%,RENT,1855000%,DEBTCONSOLIDATION,788%,15%,12,682,No,0%
38,male,Associate,2980700%,1300%,MORTGAGE,150000%,DEBTCONSOLIDATION,603%,5%,16,667,Yes,0%
42,male,High School,18130000%,1900%,RENT,1840000%,MEDICAL,1101%,10%,17,683,No,0%
38,female,Associate,4893200%,1400%,RENT,1822500%,EDUCATION,1242%,37%,17,625,No,100%
42,female,Master,5514700%,2400%,RENT,1820000%,DEBTCONSOLIDATION,1083%,33%,14,719,No,100%
37,female,Bachelor,7067000%,1300%,RENT,1820000%,MEDICAL,1099%,26%,11,681,No,100%
41,male,High School,2985600%,2000%,MORTGAGE,150000%,MEDICAL,1101%,5%,15,611,Yes,0%
43,female,High School,4496900%,1800%,RENT,1800000%,PERSONAL,1171%,40%,16,611,No,100%
37,male,High School,5292600%,1700%,RENT,1800000%,VENTURE,888%,34%,16,722,No,100%
43,male,Master,6093300%,2100%,RENT,1800000%,PERSONAL,1435%,30%,16,705,No,100%
45,male,Associate,2976700%,2200%,MORTGAGE,400000%,VENTURE,1349%,13%,13,619,Yes,0%
45,female,High School,5934000%,2600%,RENT,1800000%,MEDICAL,1385%,30%,15,568,No,100%
40,female,Master,6723200%,1700%,RENT,1800000%,HOMEIMPROVEMENT,788%,27%,14,724,No,100%
39,female,High School,8494200%,1300%,RENT,1800000%,PERSONAL,1114%,21%,14,540,Yes,0%
39,male,Associate,8942300%,1500%,RENT,1800000%,EDUCATION,1101%,20%,15,578,Yes,0%
44,male,Bachelor,2967700%,2100%,MORTGAGE,775000%,HOMEIMPROVEMENT,1558%,26%,13,557,Yes,0%
36,male,Associate,2961000%,1700%,OWN,400000%,VENTURE,1472%,14%,15,700,No,0%
38,female,Associate,9363200%,1700%,RENT,1800000%,VENTURE,1065%,19%,11,717,No,0%
43,female,High School,7687000%,1900%,RENT,1800000%,MEDICAL,1727%,23%,14,684,No,100%
38,male,High School,9792000%,1500%,RENT,1800000%,DEBTCONSOLIDATION,1059%,18%,16,664,Yes,0%
36,female,High School,9968500%,1000%,RENT,1800000%,HOMEIMPROVEMENT,1322%,18%,17,533,Yes,0%
48,male,High School,10011200%,2500%,RENT,1800000%,HOMEIMPROVEMENT,751%,18%,16,611,Yes,0%
47,female,High School,2977800%,2300%,MORTGAGE,510000%,HOMEIMPROVEMENT,1101%,17%,16,710,No,0%
40,male,Bachelor,10307400%,1500%,RENT,1800000%,HOMEIMPROVEMENT,1148%,17%,13,713,Yes,0%
43,male,High School,10888000%,1700%,RENT,1800000%,MEDICAL,1311%,17%,12,657,No,0%
36,male,High School,15112300%,1600%,RENT,1800000%,HOMEIMPROVEMENT,1111%,12%,11,670,Yes,0%
36,male,Bachelor,15672900%,1400%,RENT,1800000%,MEDICAL,1171%,11%,14,670,Yes,0%
44,female,High School,2995300%,2000%,OWN,500000%,EDUCATION,1474%,17%,15,597,Yes,0%
39,male,High School,20282400%,1900%,RENT,1800000%,HOMEIMPROVEMENT,1793%,9%,11,689,No,100%
36,male,Associate,2952900%,1400%,MORTGAGE,150000%,DEBTCONSOLIDATION,963%,5%,16,622,No,0%
50,female,Bachelor,10292000%,2800%,RENT,1750000%,HOMEIMPROVEMENT,1349%,17%,17,653,No,0%
38,male,High School,6233800%,2000%,RENT,1700000%,HOMEIMPROVEMENT,1038%,27%,11,704,No,100%
49,female,Bachelor,8503000%,2500%,RENT,1700000%,EDUCATION,1171%,20%,16,693,Yes,0%
46,female,Associate,8726800%,2600%,RENT,1700000%,PERSONAL,888%,19%,15,573,Yes,0%
42,male,Associate,9099000%,2200%,RENT,1700000%,MEDICAL,790%,19%,15,558,No,0%
40,female,Associate,11476100%,1700%,RENT,1700000%,PERSONAL,1000%,15%,15,628,No,0%
49,female,High School,10462500%,2600%,RENT,1687500%,PERSONAL,751%,16%,14,657,Yes,0%
37,female,Associate,3078300%,1300%,OWN,1062500%,VENTURE,1306%,35%,12,649,Yes,0%
36,male,Associate,3077100%,1200%,MORTGAGE,1150000%,MEDICAL,729%,37%,12,691,No,0%
38,male,High School,5747700%,1200%,RENT,1650000%,DEBTCONSOLIDATION,790%,29%,16,631,No,100%
43,female,High School,3094800%,2300%,MORTGAGE,1000000%,EDUCATION,962%,32%,17,678,Yes,0%
36,male,Bachelor,8721600%,1500%,RENT,1650000%,VENTURE,1361%,19%,11,658,Yes,0%
48,male,Master,11143900%,2300%,RENT,1650000%,DEBTCONSOLIDATION,1269%,15%,15,630,Yes,0%
36,female,Doctorate,4426600%,1700%,RENT,1600000%,PERSONAL,890%,36%,17,663,No,100%
44,male,High School,4421100%,2000%,RENT,1600000%,PERSONAL,1149%,36%,13,610,No,100%
39,female,High School,5344500%,1700%,RENT,1600000%,MEDICAL,1101%,30%,16,648,No,100%
41,female,High School,5502800%,1600%,RENT,1600000%,MEDICAL,1299%,29%,14,634,No,100%
36,male,Master,3080900%,1400%,MORTGAGE,300000%,HOMEIMPROVEMENT,870%,10%,12,681,Yes,0%
36,male,Bachelor,5395700%,1800%,RENT,1600000%,DEBTCONSOLIDATION,1465%,30%,11,651,No,100%
50,female,Bachelor,6150000%,2400%,RENT,1600000%,PERSONAL,790%,26%,17,663,No,100%
36,female,Associate,3155300%,1100%,MORTGAGE,870000%,EDUCATION,1223%,28%,14,661,No,100%
37,female,Associate,7279100%,1500%,RENT,1600000%,DEBTCONSOLIDATION,1101%,22%,15,663,Yes,0%
42,male,Associate,6601400%,2100%,RENT,1600000%,DEBTCONSOLIDATION,1287%,24%,14,711,No,100%
38,male,Bachelor,7304100%,1500%,RENT,1600000%,VENTURE,1322%,22%,14,687,No,0%
37,male,High School,3172800%,1400%,MORTGAGE,160000%,EDUCATION,1101%,5%,14,616,No,0%
39,female,High School,7900300%,1100%,RENT,1600000%,HOMEIMPROVEMENT,1183%,20%,16,603,Yes,0%
39,male,Associate,8162800%,1800%,RENT,1600000%,VENTURE,1099%,20%,16,574,Yes,0%
39,female,Bachelor,8531400%,1700%,RENT,1600000%,MEDICAL,790%,19%,14,635,No,0%
40,female,Associate,8465800%,1900%,RENT,1600000%,DEBTCONSOLIDATION,1199%,19%,12,645,Yes,0%
48,female,Doctorate,8630200%,2300%,RENT,1600000%,PERSONAL,925%,19%,17,650,Yes,0%
49,male,High School,8370600%,2700%,RENT,1600000%,HOMEIMPROVEMENT,1496%,19%,12,692,No,100%
42,male,Associate,2746400%,2000%,RENT,100000%,DEBTCONSOLIDATION,729%,4%,13,675,Yes,0%
38,male,High School,3080700%,2000%,RENT,100000%,EDUCATION,800%,3%,16,656,No,0%
37,male,High School,3223900%,1300%,OWN,600000%,MEDICAL,859%,19%,12,586,Yes,0%
36,male,Associate,3384200%,1100%,RENT,100000%,EDUCATION,1149%,3%,12,695,Yes,0%
41,female,Master,3541700%,1800%,RENT,100000%,EDUCATION,1101%,3%,13,688,Yes,0%
46,male,Master,4294500%,2300%,RENT,100000%,VENTURE,790%,2%,12,633,Yes,0%
41,female,Associate,3292500%,2100%,MORTGAGE,1030000%,PERSONAL,1629%,31%,14,661,No,100%
45,male,Bachelor,4706100%,2200%,RENT,100000%,DEBTCONSOLIDATION,1472%,2%,12,706,No,0%
40,female,Associate,4892400%,1900%,RENT,100000%,EDUCATION,1523%,2%,14,582,No,0%
37,male,Doctorate,5348700%,1600%,RENT,100000%,EDUCATION,542%,2%,13,682,No,0%
36,female,High School,5112500%,1400%,RENT,100000%,HOMEIMPROVEMENT,751%,2%,14,620,No,100%
38,male,Associate,7354600%,1700%,RENT,100000%,PERSONAL,945%,1%,17,653,No,0%
41,male,Associate,3303200%,1800%,MORTGAGE,600000%,DEBTCONSOLIDATION,1221%,18%,16,507,No,100%
44,female,Associate,3318000%,2200%,MORTGAGE,620000%,DEBTCONSOLIDATION,603%,19%,16,691,Yes,0%
45,male,Associate,3308400%,2100%,OWN,400000%,MEDICAL,788%,12%,12,577,No,0%
36,male,Master,3317300%,1200%,OWN,450000%,MEDICAL,766%,14%,11,678,No,0%
36,female,High School,2101600%,1100%,RENT,120000%,PERSONAL,1306%,6%,15,617,Yes,0%
44,male,Bachelor,2103300%,2300%,RENT,120000%,DEBTCONSOLIDATION,766%,6%,14,657,Yes,0%
39,female,High School,2316900%,1600%,RENT,120000%,DEBTCONSOLIDATION,1474%,5%,11,667,No,100%
36,female,Master,2394100%,1400%,RENT,120000%,DEBTCONSOLIDATION,962%,5%,14,738,Yes,0%
36,female,Associate,3566700%,900%,RENT,120000%,MEDICAL,1242%,3%,15,641,Yes,0%
36,male,Associate,3339600%,1400%,OWN,600000%,HOMEIMPROVEMENT,714%,18%,15,677,No,0%
41,male,Associate,6959600%,1800%,RENT,120000%,PERSONAL,1599%,2%,12,708,Yes,0%
37,male,High School,10308800%,1600%,RENT,120000%,VENTURE,890%,1%,13,667,No,0%
45,female,High School,3343000%,2000%,MORTGAGE,600000%,PERSONAL,599%,18%,13,649,No,100%
40,male,Associate,3376000%,1700%,MORTGAGE,692500%,EDUCATION,999%,21%,15,680,Yes,0%
39,female,Bachelor,3356000%,1600%,MORTGAGE,480000%,HOMEIMPROVEMENT,859%,14%,17,666,Yes,0%
38,female,Doctorate,4606000%,1600%,RENT,137500%,VENTURE,691%,3%,11,686,No,0%
38,male,High School,3391100%,1300%,MORTGAGE,470000%,MEDICAL,1392%,14%,13,590,Yes,0%
37,female,High School,3284600%,1800%,RENT,150000%,EDUCATION,691%,5%,17,646,Yes,0%
41,female,Master,3405200%,2100%,RENT,150000%,DEBTCONSOLIDATION,1299%,4%,15,659,No,0%
48,female,High School,3543000%,2600%,RENT,150000%,MEDICAL,751%,4%,15,596,Yes,0%
42,male,Associate,3734200%,2000%,RENT,150000%,VENTURE,1298%,4%,14,703,No,0%
40,male,Associate,3812100%,1800%,RENT,150000%,MEDICAL,1372%,4%,14,695,No,100%
50,female,Associate,3540800%,2600%,RENT,150000%,PERSONAL,1039%,4%,15,704,No,100%
42,female,Associate,4309200%,2100%,RENT,150000%,MEDICAL,737%,3%,12,692,No,0%
41,male,Bachelor,4348900%,2100%,RENT,150000%,VENTURE,1287%,3%,14,715,Yes,0%
43,female,Bachelor,3452400%,2000%,MORTGAGE,625000%,HOMEIMPROVEMENT,1101%,18%,13,607,No,100%
41,male,Master,3962100%,1500%,RENT,150000%,HOMEIMPROVEMENT,1474%,4%,17,702,No,100%
48,male,High School,4120400%,2200%,RENT,150000%,HOMEIMPROVEMENT,1474%,4%,11,627,No,100%
36,female,High School,3470100%,1200%,MORTGAGE,307500%,VENTURE,1562%,9%,12,585,No,100%
39,female,High School,4803700%,1500%,RENT,150000%,DEBTCONSOLIDATION,1036%,3%,16,710,No,100%
40,female,Bachelor,6093500%,1900%,RENT,150000%,DEBTCONSOLIDATION,932%,2%,16,642,Yes,0%
43,male,Doctorate,6275700%,2200%,RENT,150000%,VENTURE,1186%,2%,11,696,Yes,0%
45,female,Bachelor,6351300%,2400%,RENT,150000%,MEDICAL,894%,2%,13,674,No,0%
44,male,High School,3411100%,2200%,OWN,350000%,VENTURE,894%,10%,12,660,Yes,0%
48,female,High School,3474800%,2200%,MORTGAGE,750000%,HOMEIMPROVEMENT,774%,22%,16,673,Yes,0%
41,male,High School,6686900%,1800%,RENT,150000%,VENTURE,599%,2%,15,681,Yes,0%
41,male,Associate,7668000%,1900%,RENT,150000%,PERSONAL,800%,2%,17,536,Yes,0%
45,female,Associate,9046400%,2200%,RENT,150000%,MEDICAL,1361%,2%,13,710,No,0%
38,male,Bachelor,9703600%,1400%,RENT,150000%,EDUCATION,1149%,2%,16,503,Yes,0%
36,male,Bachelor,10759300%,1500%,RENT,150000%,PERSONAL,1136%,1%,14,651,Yes,0%
40,female,Associate,10894800%,1700%,RENT,150000%,EDUCATION,1427%,1%,14,637,Yes,0%
37,female,High School,3513500%,1700%,MORTGAGE,180000%,EDUCATION,676%,5%,12,653,Yes,0%
42,male,High School,1742100%,2300%,RENT,170000%,EDUCATION,1316%,10%,13,631,Yes,0%
44,female,Associate,3316000%,2200%,RENT,170000%,EDUCATION,699%,5%,15,708,No,0%
39,male,High School,3560600%,1600%,MORTGAGE,800000%,MEDICAL,1037%,22%,14,669,Yes,0%
37,female,Doctorate,5411900%,1300%,RENT,170000%,PERSONAL,1059%,3%,17,736,No,100%
41,male,High School,1827600%,1700%,RENT,180000%,PERSONAL,1101%,10%,17,667,No,0%
40,female,High School,2374300%,1900%,RENT,180000%,VENTURE,1199%,8%,13,564,Yes,0%
37,female,Associate,3277600%,1400%,RENT,180000%,MEDICAL,1136%,5%,11,657,No,0%
36,male,High School,5510100%,1400%,RENT,180000%,DEBTCONSOLIDATION,1427%,3%,15,609,No,0%
36,male,Doctorate,3561600%,1200%,OWN,537500%,HOMEIMPROVEMENT,1111%,15%,13,627,Yes,0%
39,male,Associate,5389600%,1700%,RENT,180000%,MEDICAL,1491%,3%,17,629,No,100%
37,female,Master,3575400%,1800%,MORTGAGE,400000%,VENTURE,654%,11%,17,644,Yes,0%
37,female,Associate,6131500%,1200%,RENT,180000%,VENTURE,890%,3%,11,687,No,0%
37,male,Master,6260900%,1900%,RENT,180000%,DEBTCONSOLIDATION,751%,3%,14,568,No,0%
49,male,Master,3568300%,2700%,MORTGAGE,1200000%,MEDICAL,1101%,34%,16,645,Yes,0%
36,male,Master,18858000%,1400%,RENT,180000%,HOMEIMPROVEMENT,800%,1%,16,641,Yes,0%
43,male,Bachelor,1434100%,2000%,RENT,195000%,EDUCATION,1101%,14%,11,707,No,100%
42,female,Associate,4908300%,1900%,RENT,195000%,DEBTCONSOLIDATION,1186%,4%,17,677,No,0%
36,female,Associate,10935900%,1500%,RENT,195000%,DEBTCONSOLIDATION,1242%,2%,15,585,Yes,0%
39,female,Associate,1510000%,1900%,RENT,200000%,VENTURE,1065%,13%,11,622,No,100%
37,male,Master,3564800%,1800%,MORTGAGE,775000%,DEBTCONSOLIDATION,1101%,22%,16,759,No,0%
48,male,Associate,1905800%,2600%,RENT,200000%,DEBTCONSOLIDATION,1284%,10%,14,667,No,0%
47,female,Master,2269300%,2400%,RENT,200000%,EDUCATION,729%,9%,11,680,Yes,0%
39,male,Associate,2396700%,1700%,RENT,200000%,EDUCATION,788%,8%,12,676,Yes,0%
45,female,Doctorate,2420300%,1900%,RENT,200000%,VENTURE,849%,8%,12,680,Yes,0%
48,male,High School,2452600%,2600%,RENT,200000%,PERSONAL,1347%,8%,12,508,Yes,0%
43,female,Associate,3552300%,2300%,OWN,500000%,MEDICAL,788%,14%,11,697,Yes,0%
42,female,Associate,2554000%,1800%,RENT,200000%,PERSONAL,2000%,8%,13,713,No,0%
46,male,Associate,3545600%,2500%,MORTGAGE,1000000%,PERSONAL,1158%,28%,11,577,No,0%
39,female,Bachelor,3029600%,1400%,RENT,200000%,MEDICAL,1099%,7%,11,674,No,0%
39,female,Bachelor,3613600%,1600%,OWN,180000%,VENTURE,737%,5%,11,685,Yes,0%
41,male,Master,2999500%,1700%,RENT,200000%,PERSONAL,775%,7%,17,666,No,100%
36,female,Master,3622900%,1100%,OWN,125000%,VENTURE,1183%,3%,15,655,No,0%
44,male,Associate,3133100%,1900%,RENT,200000%,MEDICAL,1101%,6%,13,712,Yes,0%
37,female,High School,3293800%,1500%,RENT,200000%,EDUCATION,1316%,6%,16,621,No,0%
39,female,High School,3507200%,1400%,RENT,200000%,VENTURE,1101%,6%,14,668,Yes,0%
39,female,Associate,3692100%,1600%,OWN,800000%,HOMEIMPROVEMENT,963%,22%,17,641,Yes,0%
48,male,Bachelor,3709700%,2800%,MORTGAGE,210000%,HOMEIMPROVEMENT,1242%,6%,14,701,Yes,0%
44,male,Associate,12367400%,2400%,RENT,1500000%,MEDICAL,894%,12%,12,623,No,0%
46,male,Bachelor,12320900%,1900%,RENT,1500000%,PERSONAL,1322%,12%,17,716,Yes,0%
44,male,High School,13057100%,2300%,RENT,1500000%,MEDICAL,1357%,11%,12,568,Yes,0%
37,female,Associate,3730800%,1600%,OWN,480000%,EDUCATION,1629%,13%,11,693,Yes,0%
36,male,High School,14511000%,1500%,RENT,1500000%,HOMEIMPROVEMENT,1299%,10%,15,661,Yes,0%
36,female,Associate,14724800%,1400%,RENT,1500000%,HOMEIMPROVEMENT,1101%,10%,17,699,Yes,0%
39,male,Associate,3732700%,1900%,MORTGAGE,1037500%,EDUCATION,890%,28%,13,699,Yes,0%
38,male,High School,27098800%,1400%,RENT,1500000%,EDUCATION,1562%,6%,17,571,Yes,0%
37,male,Bachelor,63479700%,1500%,RENT,1500000%,VENTURE,1101%,2%,12,747,No,0%
37,male,Master,7663900%,1900%,RENT,1490000%,DEBTCONSOLIDATION,963%,19%,13,625,Yes,0%
37,female,High School,5842800%,1800%,RENT,1472500%,DEBTCONSOLIDATION,1101%,25%,11,611,No,100%
36,male,Associate,3710700%,1200%,RENT,200000%,MEDICAL,1426%,5%,12,667,No,0%
